Date,Open,High,Low,Close,Volume
3/30/2016 16:00:00,35.52,36.25,35.5,35.76,9417474
3/31/2016 16:00:00,35.92,36,35.35,35.63,9497052
4/1/2016 16:00:00,35.41,36.17,35.14,36.15,8707319
4/4/2016 16:00:00,36.45,36.64,35.66,35.8,9848551
4/5/2016 16:00:00,35.48,36.08,35.34,35.75,8489215
4/6/2016 16:00:00,35.3,35.82,34.63,35.8,11334379
4/7/2016 16:00:00,35.57,35.89,35.28,35.43,9452644
4/8/2016 16:00:00,35.72,35.95,35.31,35.66,6398373
4/11/2016 16:00:00,35.87,36.47,35.76,35.88,9688098
4/12/2016 16:00:00,36,36.05,35.14,35.84,7319077
4/13/2016 16:00:00,36,36.75,36,36.74,8767861
4/14/2016 16:00:00,36.64,37,36.49,36.84,10414131
4/15/2016 16:00:00,36.83,37.46,36.71,37.13,10924273
4/18/2016 16:00:00,37.06,37.06,36.61,36.97,7683044
4/19/2016 16:00:00,37.11,37.18,36.08,36.31,7728777
4/20/2016 16:00:00,36.25,36.67,36.21,36.45,5004434
4/21/2016 16:00:00,36.46,36.63,36.25,36.41,4456989
4/22/2016 16:00:00,36.53,36.78,36.15,36.27,5588539
4/25/2016 16:00:00,36.28,36.65,36.18,36.45,4799765
4/26/2016 16:00:00,36.67,37.09,36.32,36.48,5363364
4/27/2016 16:00:00,36.39,37.33,36.32,37.31,8809858
4/28/2016 16:00:00,37.08,37.3,36.11,36.2,9530551
4/29/2016 16:00:00,36.05,36.13,35.14,35.53,8047562
5/2/2016 16:00:00,35.87,36.22,35.7,36,6401920
5/3/2016 16:00:00,35.59,35.74,35.26,35.57,5600585
5/4/2016 16:00:00,35.14,35.17,34.4,34.76,13144065
5/5/2016 16:00:00,35.05,35.38,34.71,34.97,6172113
5/6/2016 16:00:00,34.91,35.42,34.84,35.33,4581000
5/9/2016 16:00:00,35.42,35.57,34.99,35.28,8333411
5/10/2016 16:00:00,35.5,36.02,35.16,35.96,6741929
5/11/2016 16:00:00,36.07,36.46,35.87,36.06,8204441
5/12/2016 16:00:00,36.32,36.48,34.93,35.57,16763533
5/13/2016 16:00:00,39.19,41,39,40.98,52756404
5/16/2016 16:00:00,40.67,42.8,40.54,42.19,24325757
5/17/2016 16:00:00,42,42.58,41.46,42.28,15709762
5/18/2016 16:00:00,42,43.85,42,43.36,13526797
5/19/2016 16:00:00,43.19,43.86,43.13,43.55,9971981
5/20/2016 16:00:00,43.82,44.51,43.75,44.33,9777090
5/23/2016 16:00:00,44.52,44.69,44.13,44.4,10340877
5/24/2016 16:00:00,44.42,45.5,44.3,45.36,10394721
5/25/2016 16:00:00,45.5,45.69,44.81,45.17,11469411
5/26/2016 16:00:00,45.25,45.98,45.12,45.65,7749081
5/27/2016 16:00:00,45.7,45.97,45.55,45.9,6935389
5/31/2016 16:00:00,46.1,46.82,46.07,46.72,10313131
6/1/2016 16:00:00,46.5,47.26,46.36,46.81,9678267
6/2/2016 16:00:00,47.06,47.54,46.6,47.14,8230202
6/3/2016 16:00:00,46.68,46.74,45.66,46.48,11526864
6/6/2016 16:00:00,46.6,46.96,46,46.24,8062841
6/7/2016 16:00:00,46.52,46.78,46.31,46.33,4835017
6/8/2016 16:00:00,46.34,46.51,45.8,46.18,5865431
6/9/2016 16:00:00,46.02,47.45,45.92,47.38,11804167
6/10/2016 16:00:00,46.82,47.24,46.14,46.2,10000592
6/13/2016 16:00:00,46.25,47.7,46.25,46.79,11889674
6/14/2016 16:00:00,46.68,47.1,46.16,46.88,7458639
6/15/2016 16:00:00,47.27,47.77,46.75,47.36,7525868
6/16/2016 16:00:00,47.01,47.63,46.55,47.55,6161428
6/17/2016 16:00:00,47.61,47.62,46.53,46.72,11775048
6/20/2016 16:00:00,47.47,48.17,47.44,47.56,7344230
6/21/2016 16:00:00,47.76,47.89,47.2,47.27,5312661
6/22/2016 16:00:00,47.37,47.68,47.15,47.23,5065516
6/23/2016 16:00:00,47.68,48.54,47.65,48.49,7446994
6/24/2016 16:00:00,46.5,47.36,45.3,45.73,25442111
6/27/2016 16:00:00,45.35,45.7,44.57,45.24,11258487
6/28/2016 16:00:00,46.1,46.15,45.27,45.9,9547980
6/29/2016 16:00:00,46.3,47.01,46.18,46.65,7973264
6/30/2016 16:00:00,46.73,47.3,46.35,47.01,10773475
7/1/2016 16:00:00,46.75,47.36,46.5,46.66,5462198
7/5/2016 16:00:00,46.4,47.43,46.03,47.35,9277061
7/6/2016 16:00:00,47.02,47.93,46.78,47.65,6827594
7/7/2016 16:00:00,47.97,49.06,47.75,48.89,9884992
7/8/2016 16:00:00,49.41,51.09,49.22,50.85,12048273
7/11/2016 16:00:00,51.58,52.4,51.52,52.02,11219437
