Date,Open,High,Low,Close,Volume
12/28/2020 16:00:00,522.5,522.5,510.53,516,5314141
12/29/2020 16:00:00,517,522.9,513.69,517.73,4259304
12/30/2020 16:00:00,519.61,528.55,515.87,525.83,5634929
12/31/2020 16:00:00,525.46,526.04,516.6,522.2,4810610
1/4/2021 16:00:00,524.17,546.1,518.5,524.54,14016045
1/5/2021 16:00:00,523.99,537.74,523.48,536.19,8068998
1/6/2021 16:00:00,528.9,529.8,503.44,504.58,14510575
1/7/2021 16:00:00,518.7,535.11,515.46,533.76,11537037
1/8/2021 16:00:00,534.5,536.84,521.68,531.07,7313215
1/11/2021 16:00:00,536.75,558.44,534.5,544.86,12975720
1/12/2021 16:00:00,550.1,550.18,533.8,539.39,7286943
1/13/2021 16:00:00,539.6,545,535.4,541.27,5250711
1/14/2021 16:00:00,543,543.99,527.22,528.01,7078007
1/15/2021 16:00:00,529.12,533.01,513.94,514.38,6944532
1/19/2021 16:00:00,520.65,523.76,513.76,521.01,5654672
1/20/2021 16:00:00,524.47,537.22,522.27,534.63,6464272
1/21/2021 16:00:00,536.74,559.97,530.12,554.7,8458490
1/22/2021 16:00:00,549.6,553.67,545.09,548.5,6170464
1/25/2021 16:00:00,551.27,553.14,529.46,546.13,6277779
1/26/2021 16:00:00,543.22,545.79,535.5,537.41,4099510
1/27/2021 16:00:00,529.2,529.31,511.75,516.71,9281821
1/28/2021 16:00:00,519.85,533.59,518.42,522.04,5707899
1/29/2021 16:00:00,523,533.39,516.46,519.59,6788801
2/1/2021 16:00:00,522.13,530.83,516.11,529.48,5430108
2/2/2021 16:00:00,535.95,542.88,531.42,542.27,5510957
2/3/2021 16:00:00,545.44,557.27,540.66,541.22,6135232
2/4/2021 16:00:00,541.24,546.94,533.51,546.57,5033462
2/5/2021 16:00:00,549,549.49,541.83,543.64,4228841
2/8/2021 16:00:00,549.09,578.95,549.09,577.55,10865571
2/9/2021 16:00:00,573.63,583.33,568.9,570.53,7189003
2/10/2021 16:00:00,578.53,596.2,573.66,590.57,12133808
2/11/2021 16:00:00,599.21,610.89,597,610.03,11270693
2/12/2021 16:00:00,602,611.65,591,598.45,9368937
2/16/2021 16:00:00,602.57,614.9,598,613.21,8048988
2/17/2021 16:00:00,606.84,608.94,591.2,596.24,6892467
2/18/2021 16:00:00,589.16,594.93,583,593.16,5852020
2/19/2021 16:00:00,600.98,607.08,593.87,597.06,6793103
2/22/2021 16:00:00,590.99,605.33,573,574.23,8147139
2/23/2021 16:00:00,563.01,569.55,535.58,565.68,9794483
2/24/2021 16:00:00,564.91,580.27,550.24,579.96,11207977
2/25/2021 16:00:00,561.82,574.99,528.65,532.3,20610901
2/26/2021 16:00:00,550.1,554.18,534.44,548.58,12523260
3/1/2021 16:00:00,555,557,542.13,553.67,8829575
3/2/2021 16:00:00,556,556.82,535.84,536.25,6602853
3/3/2021 16:00:00,537.05,538.06,511.95,512.19,9439757
3/4/2021 16:00:00,512.03,519,483.35,494.81,14333629
3/5/2021 16:00:00,502,502,467.17,498.46,13570971
3/8/2021 16:00:00,498,498.85,462.66,463.73,13577792
3/9/2021 16:00:00,485.21,504.67,482.37,500.81,13045638
3/10/2021 16:00:00,513.62,519.2,498.3,498.73,9609414
3/11/2021 16:00:00,518,521.85,509.38,519.74,7497857
3/12/2021 16:00:00,505.93,515.55,503.6,514.24,6099099
3/15/2021 16:00:00,514.59,528.27,510.69,527.65,5563011
3/16/2021 16:00:00,534.26,540.5,524.67,531.65,6803240
3/17/2021 16:00:00,521.59,538.13,519.58,533.65,6096605
3/18/2021 16:00:00,525.46,527.36,508.68,508.9,7354702
3/19/2021 16:00:00,510,516.86,504.5,513.83,7480174
3/22/2021 16:00:00,516.51,535.78,516.27,527.45,7445077
3/23/2021 16:00:00,530.17,533.78,520.85,522.83,5551152
3/24/2021 16:00:00,526.05,526.37,505.47,505.72,6145963
3/25/2021 16:00:00,499.98,508.59,490.88,501.41,7378614
3/26/2021 16:00:00,502.18,514.25,494.94,513.57,9099224
