Date,Open,High,Low,Close,Volume
4/18/2016 16:00:00,130.64,132.25,130.32,131.97,3056130
4/19/2016 16:00:00,132.57,133.85,132.21,132.68,2930833
4/20/2016 16:00:00,128.55,131.36,128.49,130.57,6799035
4/21/2016 16:00:00,130.98,132.64,130.3,130.74,4799588
4/22/2016 16:00:00,131.09,131.83,130.5,131.05,3858140
4/25/2016 16:00:00,130.45,131,129.31,130.75,4600056
4/26/2016 16:00:00,131.25,133.27,131.06,133.24,6103130
4/27/2016 16:00:00,133.2,137.89,131.95,137.08,6930700
4/28/2016 16:00:00,136.29,137.72,134.5,134.8,4936233
4/29/2016 16:00:00,134.42,135.23,132.81,134.8,3716644
5/2/2016 16:00:00,134.38,135,133.23,134.01,3703832
5/3/2016 16:00:00,132.7,133.31,131.46,132.49,4028700
5/4/2016 16:00:00,131.59,132.31,130.53,130.89,3340340
5/5/2016 16:00:00,131.73,132.64,131.12,132.08,4199192
5/6/2016 16:00:00,132.11,133.63,131.76,133.26,2465916
5/9/2016 16:00:00,132.8,133.81,131.82,132.1,3431065
5/10/2016 16:00:00,133.18,135.24,132.79,134.72,3378345
5/11/2016 16:00:00,133.81,134.99,132.94,133,3284133
5/12/2016 16:00:00,133.49,135.04,133.49,134.42,4591261
5/13/2016 16:00:00,133.74,134.94,131.91,132.12,3965859
5/16/2016 16:00:00,131.63,134.41,131.55,134.14,3165224
5/17/2016 16:00:00,133.62,134.49,131.96,132.56,4031994
5/18/2016 16:00:00,132.45,133.18,130.34,130.99,4059866
5/19/2016 16:00:00,130.24,130.43,127.09,128.08,5061252
5/20/2016 16:00:00,129.13,129.25,127.21,127.39,3297732
5/23/2016 16:00:00,127.4,128.41,125.88,127.58,3977242
5/24/2016 16:00:00,127.76,128.81,126.32,127.5,5101799
5/25/2016 16:00:00,128,129.78,127.37,128.86,4656748
5/26/2016 16:00:00,128.48,129.9,128.32,129.31,2586216
5/27/2016 16:00:00,128.96,129.7,128.83,129.22,3043644
5/31/2016 16:00:00,129.88,129.98,126.04,126.15,6894008
6/1/2016 16:00:00,126,126.5,124.78,126.41,4679140
6/2/2016 16:00:00,126.65,127.03,125.32,126.85,4802006
6/3/2016 16:00:00,126.42,127.58,125.95,127.38,5485169
6/6/2016 16:00:00,127.6,132.08,127.45,131.9,6996226
6/7/2016 16:00:00,132.41,133.39,131.82,131.93,4423983
6/8/2016 16:00:00,132.52,133.53,132.04,133,3883726
6/9/2016 16:00:00,132.1,133.82,131.92,133.1,3811169
6/10/2016 16:00:00,131.76,132.12,130.37,131.14,3828593
6/13/2016 16:00:00,130.79,131.51,129.88,129.92,3645025
6/14/2016 16:00:00,129.63,130.6,128.5,130.5,3716959
6/15/2016 16:00:00,130.88,131.76,129.97,130.16,3324652
6/16/2016 16:00:00,129.32,129.89,126.9,129.37,4066106
6/17/2016 16:00:00,129.83,129.99,128.81,129.82,6739524
6/20/2016 16:00:00,131.36,133.9,131.21,132.75,4331887
6/21/2016 16:00:00,133.19,133.28,131.49,131.52,2841042
6/22/2016 16:00:00,132.1,133.16,131.58,131.77,2640944
6/23/2016 16:00:00,133.91,134.55,132.73,133.55,4113796
6/24/2016 16:00:00,128.14,129.39,126.21,126.52,9706250
6/27/2016 16:00:00,125.68,125.75,122.35,122.7,6251175
6/28/2016 16:00:00,124.5,124.76,122.7,123.89,4438083
6/29/2016 16:00:00,125.49,127.32,124.16,126.99,4916718
6/30/2016 16:00:00,127.08,129.87,127.08,129.87,4110631
7/1/2016 16:00:00,129.54,130.34,129.16,129.69,3247885
7/5/2016 16:00:00,128.43,129,126.63,126.97,4828971
7/6/2016 16:00:00,127.25,127.31,123.96,126.96,3981574
